Order_ID,Order_Date,Ship_Date,Ship_Mode,Country_Region,City,State_Province,Postal_Code,Customer_Name,Product_Name,Quantity,Discount
241631,2018-01-01,2,First Class,United States,Washington,District of Columbia,20436,Gary Mitchum,Belkin 7 Outlet SurgeMaster II,33,0.41
48474,2018-01-01,17,First Class,United States,Cheyenne,Wyoming,82007,Jennifer Sheldon,Eldon Image Series Black Desk Accessories,18,0.54
16205,2018-01-01,4,Second Class,Mexico,Miguel Hidalgo,Guanajuato,37487,Resi PÃ¶lking,Executive Impressions 13 Clairmont Wall Clock,59,0.44
170646,2018-01-01,2,First Class,Mexico,Cuauhtemoc,Tamaulipas,87426,Damala Kotsonis,GE General Use Halogen Bulbs,23,0.74
544688,2018-01-01,10,First Class,Mexico,El Refugio,Guanajuato,36408,Michelle Tran,Squared Back,26,0.01
984463,2018-01-01,11,Standard Class,United States,Midland,Texas,79705,Sandra Flanagan,Black,69,0.39
569425,2018-01-01,3,Second Class,United States,Cleveland,Ohio,44185,Noel Staavos,BlackBerry Q10,16,0.06
716503,2018-01-01,18,Standard Class,Mexico,Cuauhtemoc,Guerrero,40068,Andy Reiter,Brown Kraft Recycled Envelopes,41,0.63
464235,2018-01-01,16,Expedited,Canada,Lac-Mégantic,Québec,G6B,Stuart Van,Boston 16801 Nautilus Battery Pencil Sharpener,29,0.62
601896,2018-01-01,13,Second Class,United States,Spring,Texas,77386,Andrew Allen,Bevis Round Conference Table Top,100,0.3
240318,2018-01-01,5,Expedited,Mexico,Lindavista,Chiapas,29557,Charles McCrossin,Inter-Office Recycled Envelopes,11,0.28
528310,2018-01-01,23,Second Class,Mexico,Benito Juarez,Mexico,57000,Ionia McGrath,AT&T EL51110 DECT,91,0.26
232132,2018-01-01,22,Second Class,Canada,Nicolet,Québec,J3T,Daniel Byrd,6 Capacity,48,0.23
728793,2018-01-01,7,Expedited,Canada,Greater Napanee,Ontario,K7R,Barry Weirich,Xerox 1951,8,0.09
416541,2018-01-01,7,Second Class,Mexico,Morelos,Veracruz Llave,93820,Jonathan Doherty,Griffin GC17055 Auxiliary Audio Cable,52,0.43
472399,2018-01-01,12,First Class,United States,Schaumburg,Illinois,60193,Anna Gayman,Wilson Jones Turn Tabs Binder Tool for Ring Binders,79,0.66
32923,2018-01-01,29,First Class,United States,Birmingham,Alabama,35254,John Huston,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,84,0.56
364134,2018-01-01,8,Expedited,United States,Santa Fe,New Mexico,87592,Christina VanderZanden,Wirebound Message Book,29,0.07
949056,2018-01-01,6,Expedited,Canada,Lebel-sur-Quévillon,Québec,N2A,Jamie Frazer,SpineVue Locking Slant-D Ring Binders by Cardinal,65,0.6
87855,2018-01-01,13,Standard Class,Mexico,La Joya,Guanajuato,37600,Andrew Allen,Hon GuestStacker Chair,6,0.06
886884,2018-01-01,2,Second Class,United States,Colorado Springs,Colorado,80920,Raymond Buch,Belkin 19 Vented Equipment Shelf,94,0.3
465642,2018-01-01,5,Second Class,Mexico,Magisterial,Jalisco,47207,Alyssa Tate,Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles,72,0.14
3358,2018-01-01,14,Second Class,United States,Hampton,Virginia,23663,Neil Ducich,Electrix Incandescent Magnifying Lamp,2,0.19
946623,2018-01-01,8,First Class,United States,New Brunswick,New Jersey,08922,Bruce Degenhardt,DAX Copper Panel Document Frame,37,0.63
976724,2018-01-01,26,Second Class,Canada,Saint-Augustin,Québec,G5J,Anthony Witt,Belkin 19 Vented Equipment Shelf,9,0.35
319007,2018-01-01,17,First Class,Canada,Parry Sound,Ontario,P2A,Alejandro Savely,Xerox 1956,21,0.66
333580,2018-01-01,8,Expedited,United States,Austin,Texas,78737,Naresj Patel,Wirebound Message Book,46,0.05
960403,2018-01-01,19,First Class,United States,Pasadena,California,91199,Berenike Kampe,800/Box,68,0.55
874957,2018-01-01,29,Standard Class,United States,Chicago,Illinois,60614,Ann Steele,Hon 2111 Invitation Series Corner Table,90,0.0
509892,2018-01-01,5,Standard Class,Canada,Baie-D'Urfé,Québec,H9X,Frank Gastineau,Vtech CS6719,83,0.12
762642,2018-01-01,7,First Class,Canada,Sainte-Anne-des-Monts,Québec,L8P,William Brown,Avery Round Ring Poly Binders,62,0.21
101666,2018-01-01,10,First Class,United States,Brooklyn,New York,11254,Theone Pippenger,43w x 30d x 30-37h,98,0.51
973101,2018-01-01,9,Expedited,Canada,Pont-Rouge,Québec,G3H,Brad Eason,Polycom VoiceStation 500 ConferenceÂ phone,97,0.54
428539,2018-01-01,13,Standard Class,United States,Indianapolis,Indiana,46278,Barry Gonzalez,TOPS 4 x 6 Fluorescent Color Memo Sheets,6,0.42
499975,2018-01-01,30,Second Class,United States,Greensboro,North Carolina,27409,Jim Radford,Xerox 194,60,0.62
627038,2018-01-01,23,First Class,United States,Honolulu,Hawaii,96840,Henry MacAllister,Hunt PowerHouse Electric Pencil Sharpener,8,0.1
597367,2018-01-01,25,Standard Class,Mexico,Lindavista,Guanajuato,37800,Ralph Kennedy,Tenex Carpeted,72,0.29
265268,2018-01-01,29,Second Class,United States,Sacramento,California,94263,Darrin Martin,Global Deluxe High-Back Managers Chair,18,0.49
165170,2018-01-01,8,Standard Class,United States,New Orleans,Louisiana,70174,Kean Takahito,Alphabetical Labels for Top Tab Filing,39,0.35
355188,2018-01-01,25,Second Class,Canada,Stettler,Alberta,G8J,Mick Crebagga,Xerox 1895,72,0.59
706752,2018-01-01,23,Standard Class,United States,Boynton Beach,Florida,33436,James Peterman,Floor Stand,93,0.26
750839,2018-01-01,4,Standard Class,United States,San Diego,California,92191,Steven Roelle,Chisel Tip,40,0.09
963918,2018-01-01,14,Second Class,Mexico,Pueblo Nuevo,Mexico,52332,Henia Zydlo,Geographics Note Cards,29,0.35
421988,2018-01-01,25,First Class,Canada,Okotoks,Alberta,T1S,Darrin Van Huff,Cisco TelePresence System EX90 Videoconferencing Unit,54,0.2
640944,2018-01-01,25,Standard Class,United States,Dallas,Texas,75236,Lena Cacioppo,Padded Folding Chairs,65,0.7
98886,2018-01-01,24,Expedited,United States,Montgomery,Alabama,36104,Chad Cunningham,Xerox 1895,56,0.03
373222,2018-01-01,9,First Class,Mexico,Obrera,Chihuahua,32050,Adrian Shami,Logitech Wireless Marathon Mouse M705,20,0.41
480579,2018-01-01,3,Second Class,Mexico,Benito Juarez,Tabasco,86403,Emily Phan,GBC Premium Transparent Covers with Diagonal Lined Pattern,4,0.22
514364,2018-01-01,6,Standard Class,Mexico,La Guadalupe,Oaxaca,71703,Rick Duston,Xerox 1913,95,0.21
171430,2018-01-01,9,Expedited,United States,Houston,Texas,77293,Michael Nguyen,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,22,0.21
630140,2018-01-01,14,Second Class,United States,Charlotte,North Carolina,28210,Hilary Holden,TOPS Carbonless Receipt Book,28,0.35
444849,2018-01-01,23,First Class,United States,Phoenix,Arizona,85053,Edward Nazzal,Canon Imageclass D680 Copier / Fax,8,0.38
479342,2018-01-01,4,First Class,Canada,Summerside,Prince Edward Island,C1N,Monica Federle,American Pencil,100,0.25
520537,2018-01-01,1,First Class,Canada,Killam,Alberta,A0A,Sung Chung,For Use as 4 or 5 14 Cubes,10,0.13
330804,2018-01-01,5,Second Class,Mexico,La Huerta,Mexico,53338,Matthew Clasen,Griffin GC36547 PowerJolt SE Lightning Charger,59,0.16
1305,2018-01-01,5,First Class,Mexico,La Gloria,Veracruz Llave,93826,Michael Stewart,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,82,0.28
948406,2018-01-01,23,Expedited,United States,El Paso,Texas,88546,Sibella Parks,"",15,0.51
444227,2018-01-01,21,Standard Class,Mexico,Loma Bonita,Chiapas,29094,Pamela Stobb,Triplicate,1,0.55
246865,2018-01-01,8,Second Class,United States,Oakland,California,94622,Giulietta Weimer,SanDisk Cruzer 64 GB USB Flash Drive,85,0.65
861155,2018-01-01,27,Standard Class,Canada,Beausejour,Manitoba,M1C,Anthony Witt,Konftel 250 ConferenceÂ phoneÂ - Charcoal black,100,0.68
956179,2018-01-01,26,Expedited,Canada,Hanover,Ontario,N4N,Kelly Collister,Global High-Back Leather Tilter,96,0.52
205524,2018-01-01,1,Second Class,Mexico,La Libertad,Chiapas,29970,Kelly Williams,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,27,0.19
43796,2018-01-01,8,Expedited,Canada,Antigonish,Nova Scotia,B2G,Justin Hirsh,Ideal Clamps,100,0.56
236155,2018-01-01,18,Standard Class,United States,Columbus,Ohio,43210,Jill Trafton,Enermax Briskie RF Wireless Keyboard and Mouse Combo,37,0.63
909171,2018-01-01,5,Expedited,United States,Brooklyn,New York,11215,Neil Ducich,Avery 49,72,0.47
977934,2018-01-01,30,Expedited,Mexico,20 de Noviembre,Chiapas,30478,Liz Willingham,VTech DS6151,80,0.61
732611,2018-01-01,2,Expedited,Canada,Sundre,Alberta,L9H,Andrew Allen,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,98,0.1
597770,2018-01-01,7,Standard Class,United States,Tucson,Arizona,85715,Hunter Glantz,Stanley Contemporary Battery Pencil Sharpeners,9,0.36
298044,2018-01-01,25,Expedited,Canada,Saint-André-Avellin,Québec,T5Y,Karen Daniels,Hon 2111 Invitation Series Straight Table,97,0.02
798097,2018-01-01,1,Second Class,United States,Pittsburgh,Pennsylvania,15250,Guy Armstrong,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),31,0.11
544050,2018-01-01,29,Expedited,United States,Milwaukee,Wisconsin,53225,Duane Noonan,Xerox 1965,95,0.58
805133,2018-01-01,22,Second Class,Mexico,Emiliano Zapata,Guanajuato,38703,Patrick Ryan,3M Hangers With Command Adhesive,8,0.72
789200,2018-01-01,1,First Class,Mexico,San Miguel,Michoacan De Ocampo,58805,Shahid Collister,Accessory Kit,9,0.47
640704,2018-01-01,6,Second Class,Mexico,Juan N Alvarez,Guerrero,39030,Xylona Preis,Logitech M510 Wireless Mouse,62,0.72
135136,2018-01-01,13,Expedited,Mexico,Magisterial,Chihuahua,32350,Laurel Elliston,Harmony Air Purifier,85,0.42
262468,2018-01-01,12,Expedited,United States,Corpus Christi,Texas,78405,Max Jones,Brother DCP1000 Digital 3 in 1 Multifunction Machine,18,0.43
553606,2018-01-01,11,Standard Class,United States,Cedar Rapids,Iowa,52410,Roy Phan,Self-Adhesive Address Labels for Typewriters by Universal,46,0.18
336055,2018-01-01,21,First Class,United States,Detroit,Michigan,48206,Duane Huffman,200 Dupl. Sets/Book,32,0.43
916578,2018-01-01,21,Second Class,United States,Los Angeles,California,90010,Greg Guthrie,Fellowes Stor/Drawer Steel Plus Storage Drawers,8,0.37
468059,2018-01-01,8,First Class,United States,Dallas,Texas,75210,Tom Stivers,Center Table,36,0.13
914651,2018-01-01,16,First Class,Mexico,San Sebastian,Mexico,51950,Nathan Cano,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,66,0.19
613911,2018-01-01,16,Second Class,Mexico,La Aurora,Jalisco,48338,Shahid Hopkins,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,45,0.52
372280,2018-01-01,21,Expedited,Canada,Salaberry-de-Valleyfield,Québec,J3Y,Vivek Gonzalez,Deflect-o EconoMat Studded,45,0.63
995028,2018-01-01,23,Expedited,Canada,Oshawa,Ontario,L1K,Brian Dahlen,Harbour Creations Steel Folding Chair,30,0.25
223770,2018-01-01,22,Second Class,Canada,Saint-Eustache,Québec,J7R,George Ashbrook,DIXON Ticonderoga Erasable Checking Pencils,63,0.2
721946,2018-01-01,12,Standard Class,Canada,Okanagan,British Columbia,T0P,Emily Phan,Adjustable Personal File Tote,31,0.21
259453,2018-01-01,18,Standard Class,Mexico,Buenavista,Oaxaca,71730,Maureen Gnade,Boston KS Multi-Size Manual Pencil Sharpener,78,0.73
528411,2018-01-01,16,Standard Class,United States,Sacramento,California,95894,Cyra Reiten,Cisco TelePresence System EX90 Videoconferencing Unit,71,0.11
328751,2018-01-01,28,First Class,Mexico,La Aurora,Jalisco,48338,Paul Lucas,52 x 58,54,0.25
736710,2018-01-01,3,Expedited,United States,Santa Rosa,California,95405,Mark Van Huff,Legal,27,0.66
141211,2018-01-01,25,Expedited,Canada,Fruitvale,British Columbia,K2H,Steven Ward,Acco PRESSTEX Data Binder with Storage Hooks,92,0.09
847307,2018-01-01,2,Expedited,Canada,Coquitlam,British Columbia,V3B,Scott Williamson,Holmes Replacement Filter for HEPA Air Cleaner,30,0.47
200344,2018-01-01,28,Expedited,Mexico,Juan N Alvarez,Guerrero,39030,Ben Ferrer,Presstex Flexible Ring Binders,92,0.39
266965,2018-01-01,27,First Class,Canada,Morris,Manitoba,H8P,Karen Daniels,Global Leather and Oak Executive Chair,5,0.67
312558,2018-01-01,3,Standard Class,United States,Milwaukee,Wisconsin,53277,Stefanie Holloman,Sony 64GB Class 10 Micro SDHC R40 Memory Card,20,0.61
630914,2018-01-01,8,Expedited,Canada,Dorval,Québec,H9S,Phillina Ober,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,22,0.26
475334,2018-01-01,28,First Class,United States,Hartford,Connecticut,06183,James Galang,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,60,0.54
665385,2018-01-01,19,Standard Class,United States,Alexandria,Louisiana,71307,Heather Jas,GBC DocuBind TL200 Manual Binding Machine,40,0.11
18502,2018-01-01,13,Expedited,Canada,Oakville,Ontario,L6J,Lena Cacioppo,Avery 481,80,0.27
444996,2018-01-01,24,Expedited,Mexico,Santa Anita,Guanajuato,38900,Katherine Hughes,Avery 513,32,0.75
491724,2018-01-01,10,Expedited,Canada,Martensville,Saskatchewan,L3R,Barry FranzÃ¶sisch,Wilson Jones Hanging Recycled Pressboard Data Binders,83,0.2
764042,2018-01-01,19,Standard Class,Canada,Leduc,Alberta,T9E,Sean Miller,Portable Personal File Box,51,0.47
677589,2018-01-01,16,Expedited,Canada,Hudson,Québec,J0N,Joni Blumstein,1,6,0.31
699450,2018-01-01,15,Standard Class,United States,Phoenix,Arizona,85067,Paul Van Hugh,Xerox 1995,23,0.33
630461,2018-01-01,7,First Class,United States,Miami,Florida,33190,Bryan Mills,Strathmore Photo Frame Cards,69,0.24
12412,2018-01-01,1,First Class,Mexico,Las Palmas,Guanajuato,36200,Jennifer Ferguson,Avery 482,5,0.71
184965,2018-01-01,12,Second Class,Mexico,Santa Rita,Guanajuato,36350,Benjamin Patterson,Plantronics S12 Corded Telephone Headset System,86,0.51
573389,2018-01-01,30,Expedited,Canada,West End,British Columbia,V7Y,Sarah Jordon,Rosewill 107 Normal Keys USB Wired Standard Keyboard,10,0.02
806449,2018-01-01,6,Expedited,United States,Montgomery,Alabama,36109,Maribeth Yedwab,Bravo II Megaboss 12-Amp Hard Body Upright,52,0.65
527829,2018-01-01,4,Standard Class,United States,Boston,Massachusetts,02283,Rick Huthwaite,Eldon 200 Class Desk Accessories,5,0.48
54802,2018-01-01,9,Standard Class,United States,Tampa,Florida,33680,Thomas Boland,Nortel Networks T7316 E Nt8 B27,6,0.55
801857,2018-01-01,12,First Class,Mexico,Emiliano Zapata,Tamaulipas,88759,Muhammed Yedwab,800/Box,13,0.1
942107,2018-01-01,17,Standard Class,Canada,North Perth,Ontario,E6J,Bradley Drucker,Howard Miller 11-1/2 Diameter Ridgewood Wall Clock,62,0.74
536315,2018-01-01,11,First Class,United States,Virginia Beach,Virginia,23454,Bill Donatelli,Label Holders,97,0.41
851087,2018-01-01,24,Expedited,Mexico,La Concepcion,Veracruz Llave,92905,Jesus Ocampo,Hunt PowerHouse Electric Pencil Sharpener,73,0.53
171225,2018-01-01,27,Expedited,United States,Houston,Texas,77240,William Brown,2300 Heavy-Duty Transfer File Systems by Perma,13,0.6
776088,2018-01-01,23,First Class,United States,Seattle,Washington,98158,Thais Sissman,Sterilite Show Offs Storage Containers,78,0.03
45359,2018-01-01,19,First Class,United States,Charlotte,North Carolina,28205,Alan Hwang,BOSTON Model 1800 Electric Pencil Sharpeners,68,0.22
875339,2018-01-01,16,Standard Class,United States,Tucson,Arizona,85732,George Ashbrook,Xerox 211,65,0.29
74034,2018-01-01,11,Second Class,United States,Scottsdale,Arizona,85260,Tiffany House,Wood Base,83,0.17
648214,2018-01-01,29,Standard Class,United States,Trenton,New Jersey,08695,Robert Marley,Belkin F9G930V10-GRY 9 Outlet Surge,77,0.25
815634,2018-01-01,17,First Class,United States,Brooklyn,New York,11254,Corinna Mitchell,Wilson Jones Hanging Recycled Pressboard Data Binders,65,0.28
693568,2018-01-01,21,Standard Class,Canada,Stonewall,Manitoba,H9J,Darrin Sayre,Belkin Standard 104 key USB Keyboard,89,0.17
617378,2018-01-01,15,Second Class,United States,Washington,District of Columbia,20337,Ken Black,Regeneration Desk Collection,40,0.7
362706,2018-01-01,23,Expedited,Canada,Sainte-Anne-des-Monts,Québec,L8P,Dave Poirier,DIXON Ticonderoga Erasable Checking Pencils,34,0.61
26504,2018-01-01,17,First Class,United States,Flushing,New York,11388,Denise Monton,Xerox 205,84,0.17
242811,2018-01-01,21,First Class,Canada,La Ronge,Saskatchewan,J9P,Joy Smith,Premium Transparent Presentation Covers,67,0.72
241236,2018-01-01,15,Expedited,Mexico,El Porvenir,Chiapas,29920,Luke Foster,Riverleaf Stik-Withit Designer Note Cubes,25,0.05
632061,2018-01-01,13,Standard Class,United States,Oklahoma City,Oklahoma,73124,Valerie Dominguez,Plantronics Audio 478 Stereo USB Headset,26,0.42
417552,2018-01-01,20,Standard Class,United States,Montgomery,Alabama,36177,Skye Norling,8-1/2 x 11,64,0.46
647902,2018-01-01,25,First Class,United States,Tampa,Florida,33661,Patrick Bzostek,Bevis Round Conference Table Top,26,0.24
317839,2018-01-01,8,Expedited,United States,Colorado Springs,Colorado,80935,Julie Creighton,Acme Value Line Scissors,30,0.48
971345,2018-01-01,20,Standard Class,United States,Albany,Georgia,31704,Philip Fox,Apple iPhone 5C,24,0.39
506369,2018-01-01,7,Standard Class,United States,Wilmington,Delaware,19810,Valerie Mitchum,Xerox WorkCentre 6505DN Laser Multifunction Printer,8,0.12
514976,2018-01-01,15,Standard Class,Canada,Delaware,Ontario,M3H,Tamara Dahlen,Cisco SPA525G2 IP Phone - Wireless,20,0.33
399668,2018-01-01,3,Second Class,Mexico,Progreso,Chihuahua,31210,Clay Ludtke,Tenex File Box,68,0.15
64742,2018-01-01,28,Standard Class,Canada,Catalina,Newfoundland and Labrador,B2V,Sylvia Foulston,Acco Clips to Go Binder Clips,94,0.58
631665,2018-01-01,30,First Class,Mexico,Luis Donaldo Colosio,Coahuila De Zaragoza,26095,Darrin Martin,DAX Cubicle Frames,37,0.15
675077,2018-01-01,30,Second Class,United States,Whittier,California,90610,Debra Catini,Nontoxic Chalk,95,0.27
564200,2018-01-01,20,First Class,United States,Kansas City,Kansas,66105,Mary Zewe,3M Polarizing Task Lamp with Clamp Arm,57,0.37
158191,2018-01-01,10,Expedited,Mexico,San Pedro,Guanajuato,37861,Tom Boeckenhauer,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,8,0.42
2274,2018-01-01,10,Expedited,United States,Norfolk,Virginia,23504,Steve Nguyen,Black,18,0.46
744374,2018-01-01,9,First Class,Canada,Raymond,Alberta,G6K,Greg Hansen,36,63,0.12
400276,2018-01-01,24,Standard Class,United States,Boca Raton,Florida,33487,Christina VanderZanden,Global Deluxe High-Back Managers Chair,42,0.25
334591,2018-01-01,23,First Class,United States,Delray Beach,Florida,33448,Thomas Brumley,Rounded Back,12,0.35
745068,2018-01-01,2,Second Class,United States,Denton,Texas,76205,Christina VanderZanden,10-Color Set with Brush,48,0.43
756123,2018-01-01,29,Expedited,Canada,Airdrie,Alberta,T4B,Andy Reiter,Bevis 44 x 96 Conference Tables,36,0.73
493785,2018-01-01,6,Standard Class,Mexico,Guadalupe,Puebla,72124,Jason Klamczynski,Maxell 4.7GB DVD-R 5/Pack,2,0.36
672055,2018-01-01,18,First Class,United States,San Antonio,Texas,78220,Patrick Ryan,Ibico Standard Transparent Covers,64,0.73
292999,2018-01-01,26,Standard Class,Mexico,El Carmen,Chiapas,29950,Beth Paige,Adams Telephone Message Books,49,0.71
456733,2018-01-01,16,Standard Class,Canada,Edson,Alberta,T7E,Bryan Davis,Indigo,29,0.38
394088,2018-01-01,26,Standard Class,Mexico,Linda Vista,Veracruz Llave,94475,Adrian Shami,Sanford EarthWrite Recycled Pencils,9,0.55
470343,2018-01-01,19,Standard Class,United States,Buffalo,New York,14225,Andrew Roberts,Wood Photo Frame,30,0.51
303825,2018-01-01,17,Expedited,United States,Sacramento,California,94297,Bradley Talbott,Fellowes Advanced Computer Series Surge Protectors,69,0.03
55362,2018-01-01,5,Standard Class,Canada,Swift Current,Saskatchewan,S9H,Caroline Jumper,24-lb,66,0.12
229450,2018-01-01,14,Expedited,United States,Jackson,Mississippi,39282,Nat Carroll,Bestar Classic Bookcase,22,0.01
955509,2018-01-01,11,First Class,Canada,Dorval,Québec,H9S,Hunter Lopez,Wilson Jones Standard D-Ring Binders,2,0.73
929300,2018-01-01,24,Standard Class,United States,Richmond,Virginia,23277,Tom Boeckenhauer,Xerox 1948,35,0.04
201241,2018-01-01,19,First Class,Canada,Estevan,Saskatchewan,S4A,Adrian Hane,Plantronics S12 Corded Telephone Headset System,20,0.25
501293,2018-01-01,22,Standard Class,Mexico,Belisario Dominguez,Chiapas,30509,Stephanie Phelps,Large Capacity Hanging Post Binders,94,0.45
536731,2018-01-01,17,Second Class,United States,New Haven,Connecticut,06510,Anne McFarland,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,11,0.75
789378,2018-01-01,24,Second Class,Canada,Stratford,Ontario,C1B,Mathew Reese,Light Blue,92,0.55
683355,2018-01-01,29,Expedited,United States,Las Vegas,Nevada,89135,Matthew Grinstein,10/Pack,42,0.67
541247,2018-01-01,5,Standard Class,United States,North Little Rock,Arkansas,72118,Jennifer Jackson,Wirebound,2,0.12
398858,2018-01-01,7,Expedited,Mexico,San Miguel,Guerrero,39230,Erica Hackney,Acco Perma 4000 Stacking Storage Drawers,47,0.06
133706,2018-01-01,23,Standard Class,Canada,Markham,Ontario,L6E,Cynthia Delaney,Strathmore #10 Envelopes,47,0.67
651139,2018-01-01,1,Second Class,Canada,Edson,Alberta,T7E,John Lucas,5 1/4â€ x 11â€,31,0.26
699577,2018-01-01,20,Second Class,United States,Alexandria,Virginia,22309,Henia Zydlo,Professional,22,0.68
698533,2018-01-01,2,Standard Class,Mexico,Santa Anita,Guanajuato,38900,Clay Rozendal,Nontoxic Chalk,27,0.15
962686,2018-01-01,20,First Class,United States,Shreveport,Louisiana,71161,Andrew Allen,OSullivan Living Dimensions 5-Shelf Bookcases,51,0.69
89528,2018-01-01,1,First Class,Mexico,Niños Heroes,Tamaulipas,89359,Cyra Reiten,HON 5400 Series Task Chairs for Big and Tall,12,0.45
378639,2018-01-01,12,Expedited,Mexico,San Antonio,Hidalgo,43131,Evan Minnotte,Eldon Expressions Wood and Plastic Desk Accessories,27,0.44
971973,2018-01-01,21,Standard Class,Mexico,Reforma,Oaxaca,69818,Sarah Foster,Xerox 1913,63,0.58
626244,2018-01-01,2,Standard Class,United States,Seattle,Washington,98104,Michelle Moray,Piano-Hinge Binder,99,0.1
578346,2018-01-01,8,Expedited,United States,Des Moines,Iowa,50362,Christine Kargatis,Rigid 75 Pt. Covers,11,0.32
686820,2018-01-01,23,First Class,Canada,Revelstoke,British Columbia,H9K,Raymond Buch,Redi-Strip #10 Envelopes,65,0.13
562330,2018-01-01,18,Standard Class,United States,Wilmington,North Carolina,28405,Mike Kennedy,KeyTronicÂ 6101 Series -Â KeyboardÂ - Black,45,0.73
408066,2018-01-01,26,Standard Class,United States,Fort Wayne,Indiana,46857,Dianna Arnett,Deluxe Chalkboard Eraser Cleaner,93,0.23
360218,2018-01-01,1,First Class,Mexico,Benito Juarez,Durango,35180,Chad Sievert,5 3/8â€ x 11â€,99,0.41
129947,2018-01-01,13,Expedited,United States,Danbury,Connecticut,06816,Sean ODonnell,Logitech Trackman Marble Mouse,46,0.23
780357,2018-01-01,18,Expedited,United States,Austin,Texas,78737,Peter Fuller,Griffin GC36547 PowerJolt SE Lightning Charger,99,0.04
102120,2018-01-01,21,Standard Class,Canada,Brampton,Ontario,L7A,Caroline Jumper,GBC Pre-Punched Binding Paper,19,0.73
927948,2018-01-01,19,Expedited,Canada,Drummondville,Québec,J2E,Erin Smith,Blank,90,0.26
541390,2018-01-01,23,Standard Class,United States,Chicago,Illinois,60630,Nathan Mautz,Rogers Handheld Barrel Pencil Sharpener,96,0.38
444371,2018-01-01,5,First Class,United States,Miami Beach,Florida,33141,Robert Waldorf,Four 2-3/4 x 7-1/4 Money Receipts per Page,22,0.2
776868,2018-01-01,28,First Class,Canada,Carbonear,Newfoundland and Labrador,A1Y,Phillip Flathmann,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc,59,0.22
450711,2018-01-01,22,Expedited,Canada,Mississauga,Ontario,L5W,Adrian Barton,Computer Room Manger,7,0.58
6625,2018-01-01,15,Expedited,Mexico,La Esperanza,Guerrero,40894,Nick Zandusky,Self-Adhesive Ring Binder Labels,34,0.19
922590,2018-01-01,10,Expedited,United States,Knoxville,Tennessee,37924,Barry Gonzalez,Staples in misc. colors,94,0.74
692720,2018-01-01,3,First Class,United States,Austin,Texas,78759,Eleni McCrary,36,57,0.59
463915,2018-01-01,4,Second Class,Mexico,Jose Maria Morelos,Veracruz Llave,94453,Joni Blumstein,Executive Impressions 12 Wall Clock,57,0.06
379791,2018-01-01,23,First Class,Mexico,Lagunillas,Jalisco,49580,Sarah Jordon,Colored Push Pins,63,0.07
943666,2018-01-01,22,Standard Class,Canada,Canmore,Alberta,T1W,Noel Staavos,Starter Sets and Add-On Units,73,0.43
417730,2018-01-01,16,Expedited,United States,Anaheim,California,92825,Brenda Bowman,DIXON Ticonderoga Erasable Checking Pencils,12,0.38
252588,2018-01-01,19,First Class,United States,Lincoln,Nebraska,68505,Anthony Rawles,Fellowes Personal Hanging Folder Files,6,0.11
190205,2018-01-01,5,Expedited,United States,Detroit,Michigan,48217,Sheri Gordon,OIC Colored Binder Clips,84,0.6
774855,2018-01-01,6,First Class,United States,Pittsburgh,Pennsylvania,15255,Lindsay Shagiari,Staples in misc. colors,28,0.53
31601,2018-01-01,15,Second Class,Canada,Hanna,Alberta,T6L,Erica Hernandez,Eldon Expressions Desk Accessory,78,0.55
402144,2018-01-01,4,Standard Class,Mexico,San Juan,Mexico,56030,Cari Sayre,AT&T 17929 Lendline Telephone,11,0.73
894148,2018-01-01,19,Standard Class,Canada,Saint Andrews,New Brunswick,E5B,Emily Ducich,Fellowes Bankers Box Stor/Drawer Steel Plus,78,0.11
775537,2018-01-01,24,First Class,Mexico,5 de Mayo,Tamaulipas,87785,Andrew Gjertsen,Logitech G600 MMO Gaming Mouse,80,0.72
173683,2018-01-01,19,First Class,Mexico,La Paz,Oaxaca,71161,Damala Kotsonis,Xerox 1898,61,0.27
964369,2018-01-01,21,Second Class,United States,Fullerton,California,92640,Michael Chen,HON 5400 Series Task Chairs for Big and Tall,79,0.44
10765,2018-01-01,10,Standard Class,United States,Wichita,Kansas,67210,Chuck Clark,Newell 334,95,0.23
977781,2018-01-01,2,Expedited,United States,Boynton Beach,Florida,33436,Tony Chapman,Staples,48,0.09
803692,2018-01-01,12,Second Class,Canada,Laval,Québec,H7S,Dario Medina,Letter Slitter,24,0.23
796637,2018-01-01,10,Second Class,Mexico,San Agustin,Jalisco,48040,Sanjit Jacobs,Dot Matrix Printer Tape Reel Labels,58,0.56
